EndoBench_index,image_path,EndoBench_task,EndoBench_orig_Q,EndoBench_orig_A (gt),Kvasir_Q (current),Kvasir_A (current)
1674,image_1674.jpg,Lesion Type Identification,"Assess this endoscopic image for any pathological findings. Should abnormalities be identified, what classifications do they fall under?",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1675,image_1675.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the anomaly.",colon polyp,Does this image contain any finding?,Yes
1675,image_1675.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the anomaly.",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1676,image_1676.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",colon polyp,Does this image contain any finding?,Yes
1676,image_1676.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1677,image_1677.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",colon polyp,Does this image contain any finding?,Yes
1677,image_1677.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1678,image_1678.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",colon polyp,Does this image contain any finding?,Yes
1678,image_1678.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1679,image_1679.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what specific type of abnormality could be indicated?",colon polyp,Does this image contain any finding?,Yes
1679,image_1679.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what specific type of abnormality could be indicated?",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1680,image_1680.jpg,Lesion Type Identification,"Does this endoscopic visualization reveal any pathological findings? If so, could you identify the specific nature of the anomaly?",colon polyp,Does this image contain any finding?,Yes
1680,image_1680.jpg,Lesion Type Identification,"Does this endoscopic visualization reveal any pathological findings? If so, could you identify the specific nature of the anomaly?",colon polyp,Are there any abnormalities in the image? Check all that are present.,Polyp
1681,image_1681.jpg,Lesion Type Identification,"Does the endoscopic image reveal any pathological findings? If so, could you identify the specific nature of the abnormality?",inflammation,Does this image contain any finding?,Yes
1682,image_1682.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, could you specify their nature?",inflammation,Does this image contain any finding?,Yes
1683,image_1683.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,inflammation,Does this image contain any finding?,Yes
1684,image_1684.jpg,Lesion Type Identification,"Does this endoscopic visualization reveal any pathological findings? If so, could you identify the specific type?",inflammation,Does this image contain any finding?,Yes
1685,image_1685.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,inflammation,Does this image contain any finding?,Yes
1686,image_1686.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,colorectal cancer,Does this image contain any finding?,Yes
1687,image_1687.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",colorectal cancer,Does this image contain any finding?,Yes
1688,image_1688.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should abnormalities be identified, what classifications do they fall under?",colorectal cancer,Does this image contain any finding?,Yes
